support,confidence,lift,trackID1,trackID2,trackID3
0.03196347,0.823529412,10.45524297,2t8yVaLvJ0RenpXUIAC52d,2JvzF1RMd7lE3KmFlsyZD8,1wJRveJZLSb1rjhnUHQiv6
0.028538813,0.510204082,4.138321995,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,2xLMifQCjDGFmkHkpNLD9h
0.028538813,0.925925926,10.01371742,1wJRveJZLSb1rjhnUHQiv6,2xLMifQCjDGFmkHkpNLD9h,2JvzF1RMd7lE3KmFlsyZD8
0.028538813,0.595238095,7.556935818,2JvzF1RMd7lE3KmFlsyZD8,2xLMifQCjDGFmkHkpNLD9h,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.469387755,11.11307226,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,3WRIaWsws011vHMd9uzPjG
0.026255708,1,10.81481481,1wJRveJZLSb1rjhnUHQiv6,3WRIaWsws011vHMd9uzPjG,2JvzF1RMd7lE3KmFlsyZD8
0.026255708,0.793103448,10.06896552,3WRIaWsws011vHMd9uzPjG,2JvzF1RMd7lE3KmFlsyZD8,1wJRveJZLSb1rjhnUHQiv6
0.038812785,0.693877551,11.91836735,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,3XiNC94b4Tq1xwv70sQJGN
0.038812785,0.755555556,8.171193416,1wJRveJZLSb1rjhnUHQiv6,3XiNC94b4Tq1xwv70sQJGN,2JvzF1RMd7lE3KmFlsyZD8
0.038812785,0.918918919,11.66627497,2JvzF1RMd7lE3KmFlsyZD8,3XiNC94b4Tq1xwv70sQJGN,1wJRveJZLSb1rjhnUHQiv6
0.029680365,0.530612245,10.3292517,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,3oh6SCCeLuXhFpEyepla6G
0.029680365,0.866666667,9.372839506,1wJRveJZLSb1rjhnUHQiv6,3oh6SCCeLuXhFpEyepla6G,2JvzF1RMd7lE3KmFlsyZD8
0.029680365,0.896551724,11.38230885,2JvzF1RMd7lE3KmFlsyZD8,3oh6SCCeLuXhFpEyepla6G,1wJRveJZLSb1rjhnUHQiv6
0.038812785,0.693877551,10.66380236,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,63cd4JkwGgYJrbOizbfmsp
0.038812785,0.918918919,9.937937938,1wJRveJZLSb1rjhnUHQiv6,63cd4JkwGgYJrbOizbfmsp,2JvzF1RMd7lE3KmFlsyZD8
0.038812785,0.829268293,10.5281018,2JvzF1RMd7lE3KmFlsyZD8,63cd4JkwGgYJrbOizbfmsp,1wJRveJZLSb1rjhnUHQiv6
0.03652968,0.653061224,6.57565095,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,6MWtB6iiXyIwun0YzU6DFP
0.03652968,0.888888889,9.613168724,1wJRveJZLSb1rjhnUHQiv6,6MWtB6iiXyIwun0YzU6DFP,2JvzF1RMd7lE3KmFlsyZD8
0.03652968,0.680851064,8.643848289,6MWtB6iiXyIwun0YzU6DFP,2JvzF1RMd7lE3KmFlsyZD8,1wJRveJZLSb1rjhnUHQiv6
0.029680365,0.530612245,11.62040816,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,6vWEAOUSxohKxhp0K1BsxL
0.029680365,0.866666667,9.372839506,1wJRveJZLSb1rjhnUHQiv6,6vWEAOUSxohKxhp0K1BsxL,2JvzF1RMd7lE3KmFlsyZD8
0.029680365,0.896551724,11.38230885,2JvzF1RMd7lE3KmFlsyZD8,6vWEAOUSxohKxhp0K1BsxL,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.489795918,11.29108485,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,79OEIr4J4FHV0O3KrhaXRb
0.02739726,0.857142857,9.26984127,1wJRveJZLSb1rjhnUHQiv6,79OEIr4J4FHV0O3KrhaXRb,2JvzF1RMd7lE3KmFlsyZD8
0.02739726,0.8,10.15652174,79OEIr4J4FHV0O3KrhaXRb,2JvzF1RMd7lE3KmFlsyZD8,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.489795918,16.50235479,1wJRveJZLSb1rjhnUHQiv6,2JvzF1RMd7lE3KmFlsyZD8,7pMRoGLEJuFM2wl5pt0R99
0.02739726,1,10.81481481,1wJRveJZLSb1rjhnUHQiv6,7pMRoGLEJuFM2wl5pt0R99,2JvzF1RMd7lE3KmFlsyZD8
0.02739726,0.923076923,11.71906355,2JvzF1RMd7lE3KmFlsyZD8,7pMRoGLEJuFM2wl5pt0R99,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,13.83791209,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.92,21.78162162,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO
0.026255708,0.793103448,10.06896552,2qG5sZ7Si6sdK74qLxedYM,2S1LebN6AXXQqJolBxlWgO,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,16.48772504,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,2qxmye6gAegTMjLKEBoR3d
0.026255708,0.92,21.78162162,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,2S1LebN6AXXQqJolBxlWgO
0.026255708,0.821428571,10.42857143,2S1LebN6AXXQqJolBxlWgO,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,16.48772504,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,31UjYv5vLsDkzchJOtUMtW
0.026255708,0.884615385,20.94386694,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,2S1LebN6AXXQqJolBxlWgO
0.026255708,0.92,11.68,2S1LebN6AXXQqJolBxlWgO,31UjYv5vLsDkzchJOtUMtW,1wJRveJZLSb1rjhnUHQiv6
0.028538813,0.961538462,13.80832282,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,35RDmXJ59YYGNlv1KfTGsP
0.028538813,0.892857143,21.13899614,1wJRveJZLSb1rjhnUHQiv6,35RDmXJ59YYGNlv1KfTGsP,2S1LebN6AXXQqJolBxlWgO
0.028538813,0.757575758,9.617918314,2S1LebN6AXXQqJolBxlWgO,35RDmXJ59YYGNlv1KfTGsP,1wJRveJZLSb1rjhnUHQiv6
0.028538813,0.961538462,16.5158371,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,3XiNC94b4Tq1xwv70sQJGN
0.028538813,0.555555556,13.15315315,1wJRveJZLSb1rjhnUHQiv6,3XiNC94b4Tq1xwv70sQJGN,2S1LebN6AXXQqJolBxlWgO
0.028538813,1,12.69565217,2S1LebN6AXXQqJolBxlWgO,3XiNC94b4Tq1xwv70sQJGN,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,12.703657,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,3y3brCCecHC3Db18aIOnny
0.026255708,0.92,21.78162162,1wJRveJZLSb1rjhnUHQiv6,3y3brCCecHC3Db18aIOnny,2S1LebN6AXXQqJolBxlWgO
0.026255708,0.71875,9.125,2S1LebN6AXXQqJolBxlWgO,3y3brCCecHC3Db18aIOnny,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,15.19457014,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,4n7jnSxVLd8QioibtTDBDq
0.026255708,0.92,21.78162162,1wJRveJZLSb1rjhnUHQiv6,4n7jnSxVLd8QioibtTDBDq,2S1LebN6AXXQqJolBxlWgO
0.026255708,0.766666667,9.733333333,2S1LebN6AXXQqJolBxlWgO,4n7jnSxVLd8QioibtTDBDq,1wJRveJZLSb1rjhnUHQiv6
0.029680365,1,10.81481481,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,4y3OI86AEP6PQoDE6olYhO
0.029680365,0.8125,19.23648649,4y3OI86AEP6PQoDE6olYhO,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO
0.029680365,0.8125,10.31521739,4y3OI86AEP6PQoDE6olYhO,2S1LebN6AXXQqJolBxlWgO,1wJRveJZLSb1rjhnUHQiv6
0.028538813,0.961538462,14.52254642,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,5KawlOMHjWeUjQtnuRs22c
0.028538813,0.925925926,21.92192192,1wJRveJZLSb1rjhnUHQiv6,5KawlOMHjWeUjQtnuRs22c,2S1LebN6AXXQqJolBxlWgO
0.028538813,0.757575758,9.617918314,2S1LebN6AXXQqJolBxlWgO,5KawlOMHjWeUjQtnuRs22c,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,12.10817308,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,5WHTFyqSii0lmT9R21abT8
0.026255708,0.884615385,20.94386694,1wJRveJZLSb1rjhnUHQiv6,5WHTFyqSii0lmT9R21abT8,2S1LebN6AXXQqJolBxlWgO
0.026255708,0.851851852,10.81481481,2S1LebN6AXXQqJolBxlWgO,5WHTFyqSii0lmT9R21abT8,1wJRveJZLSb1rjhnUHQiv6
0.028538813,0.961538462,10.14828545,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,5icOoE6VgqFKohjWWNp0Ac
0.028538813,0.862068966,20.41006524,1wJRveJZLSb1rjhnUHQiv6,5icOoE6VgqFKohjWWNp0Ac,2S1LebN6AXXQqJolBxlWgO
0.028538813,0.78125,9.918478261,2S1LebN6AXXQqJolBxlWgO,5icOoE6VgqFKohjWWNp0Ac,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.923076923,19.72232645,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,6IRdLKIyS4p7XNiP8r6rsx
0.02739726,1,23.67567568,6IRdLKIyS4p7XNiP8r6rsx,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO
0.02739726,0.888888889,11.28502415,6IRdLKIyS4p7XNiP8r6rsx,2S1LebN6AXXQqJolBxlWgO,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.923076923,21.27935223,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,6TqXcAFInzjp0bODyvrWEq
0.02739726,0.888888889,21.04504505,6TqXcAFInzjp0bODyvrWEq,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO
0.02739726,0.96,12.18782609,6TqXcAFInzjp0bODyvrWEq,2S1LebN6AXXQqJolBxlWgO,1wJRveJZLSb1rjhnUHQiv6
0.028538813,0.961538462,9.794275492,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,6nDKrPlXdpomGBgAlO7UdP
0.028538813,0.806451613,19.09328684,6nDKrPlXdpomGBgAlO7UdP,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO
0.028538813,0.78125,9.918478261,6nDKrPlXdpomGBgAlO7UdP,2S1LebN6AXXQqJolBxlWgO,1wJRveJZLSb1rjhnUHQiv6
0.029680365,1,10.95,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,6u7jPi22kF8CTQ3rb9DHE7
0.029680365,0.764705882,18.10492846,1wJRveJZLSb1rjhnUHQiv6,6u7jPi22kF8CTQ3rb9DHE7,2S1LebN6AXXQqJolBxlWgO
0.029680365,0.742857143,9.431055901,2S1LebN6AXXQqJolBxlWgO,6u7jPi22kF8CTQ3rb9DHE7,1wJRveJZLSb1rjhnUHQiv6
0.028538813,0.961538462,11.69871795,1wJRveJZLSb1rjhnUHQiv6,2S1LebN6AXXQqJolBxlWgO,7COXchtUOMd6uIT6HvmRaI
0.028538813,0.833333333,19.72972973,1wJRveJZLSb1rjhnUHQiv6,7COXchtUOMd6uIT6HvmRaI,2S1LebN6AXXQqJolBxlWgO
0.028538813,0.78125,9.918478261,2S1LebN6AXXQqJolBxlWgO,7COXchtUOMd6uIT6HvmRaI,1wJRveJZLSb1rjhnUHQiv6
0.028538813,1,18.63829787,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW
0.028538813,0.961538462,15.04120879,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,2qG5sZ7Si6sdK74qLxedYM
0.028538813,0.657894737,8.352402746,2qG5sZ7Si6sdK74qLxedYM,31UjYv5vLsDkzchJOtUMtW,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,13.21180328,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,35RDmXJ59YYGNlv1KfTGsP
0.026255708,0.821428571,12.8494898,1wJRveJZLSb1rjhnUHQiv6,35RDmXJ59YYGNlv1KfTGsP,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.638888889,8.111111111,2qG5sZ7Si6sdK74qLxedYM,35RDmXJ59YYGNlv1KfTGsP,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,16.48941176,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,3XiNC94b4Tq1xwv70sQJGN
0.02739726,0.533333333,8.342857143,1wJRveJZLSb1rjhnUHQiv6,3XiNC94b4Tq1xwv70sQJGN,2qG5sZ7Si6sdK74qLxedYM
0.02739726,1,12.69565217,2qG5sZ7Si6sdK74qLxedYM,3XiNC94b4Tq1xwv70sQJGN,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,13.21180328,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,3y3brCCecHC3Db18aIOnny
0.026255708,0.92,14.39142857,1wJRveJZLSb1rjhnUHQiv6,3y3brCCecHC3Db18aIOnny,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.638888889,8.111111111,2qG5sZ7Si6sdK74qLxedYM,3y3brCCecHC3Db18aIOnny,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,15.80235294,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,4n7jnSxVLd8QioibtTDBDq
0.026255708,0.92,14.39142857,1wJRveJZLSb1rjhnUHQiv6,4n7jnSxVLd8QioibtTDBDq,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.621621622,7.891891892,2qG5sZ7Si6sdK74qLxedYM,4n7jnSxVLd8QioibtTDBDq,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,10.38222222,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,4y3OI86AEP6PQoDE6olYhO
0.02739726,0.75,11.73214286,4y3OI86AEP6PQoDE6olYhO,1wJRveJZLSb1rjhnUHQiv6,2qG5sZ7Si6sdK74qLxedYM
0.02739726,0.666666667,8.463768116,2qG5sZ7Si6sdK74qLxedYM,4y3OI86AEP6PQoDE6olYhO,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,13.89517241,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,5KawlOMHjWeUjQtnuRs22c
0.026255708,0.851851852,13.32539683,1wJRveJZLSb1rjhnUHQiv6,5KawlOMHjWeUjQtnuRs22c,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.621621622,7.891891892,2qG5sZ7Si6sdK74qLxedYM,5KawlOMHjWeUjQtnuRs22c,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,12.5925,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,5WHTFyqSii0lmT9R21abT8
0.026255708,0.884615385,13.83791209,1wJRveJZLSb1rjhnUHQiv6,5WHTFyqSii0lmT9R21abT8,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.71875,9.125,2qG5sZ7Si6sdK74qLxedYM,5WHTFyqSii0lmT9R21abT8,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,9.709879518,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,5icOoE6VgqFKohjWWNp0Ac
0.026255708,0.793103448,12.40640394,1wJRveJZLSb1rjhnUHQiv6,5icOoE6VgqFKohjWWNp0Ac,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.638888889,8.111111111,2qG5sZ7Si6sdK74qLxedYM,5icOoE6VgqFKohjWWNp0Ac,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,9.778604651,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,6nDKrPlXdpomGBgAlO7UdP
0.02739726,0.774193548,12.11059908,6nDKrPlXdpomGBgAlO7UdP,1wJRveJZLSb1rjhnUHQiv6,2qG5sZ7Si6sdK74qLxedYM
0.02739726,0.631578947,8.018306636,2qG5sZ7Si6sdK74qLxedYM,6nDKrPlXdpomGBgAlO7UdP,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,10.512,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,6u7jPi22kF8CTQ3rb9DHE7
0.02739726,0.705882353,11.04201681,1wJRveJZLSb1rjhnUHQiv6,6u7jPi22kF8CTQ3rb9DHE7,2qG5sZ7Si6sdK74qLxedYM
0.02739726,0.631578947,8.018306636,2qG5sZ7Si6sdK74qLxedYM,6u7jPi22kF8CTQ3rb9DHE7,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,11.19333333,2qG5sZ7Si6sdK74qLxedYM,1wJRveJZLSb1rjhnUHQiv6,7COXchtUOMd6uIT6HvmRaI
0.026255708,0.766666667,11.99285714,1wJRveJZLSb1rjhnUHQiv6,7COXchtUOMd6uIT6HvmRaI,2qG5sZ7Si6sdK74qLxedYM
0.026255708,0.696969697,8.848484848,2qG5sZ7Si6sdK74qLxedYM,7COXchtUOMd6uIT6HvmRaI,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,13.21180328,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,35RDmXJ59YYGNlv1KfTGsP
0.026255708,0.821428571,15.3100304,1wJRveJZLSb1rjhnUHQiv6,35RDmXJ59YYGNlv1KfTGsP,2qxmye6gAegTMjLKEBoR3d
0.026255708,0.766666667,9.733333333,35RDmXJ59YYGNlv1KfTGsP,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,16.48941176,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,3XiNC94b4Tq1xwv70sQJGN
0.02739726,0.533333333,9.940425532,1wJRveJZLSb1rjhnUHQiv6,3XiNC94b4Tq1xwv70sQJGN,2qxmye6gAegTMjLKEBoR3d
0.02739726,1,12.69565217,3XiNC94b4Tq1xwv70sQJGN,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,13.21180328,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,3y3brCCecHC3Db18aIOnny
0.026255708,0.92,17.14723404,1wJRveJZLSb1rjhnUHQiv6,3y3brCCecHC3Db18aIOnny,2qxmye6gAegTMjLKEBoR3d
0.026255708,0.71875,9.125,3y3brCCecHC3Db18aIOnny,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,15.80235294,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,4n7jnSxVLd8QioibtTDBDq
0.026255708,0.92,17.14723404,1wJRveJZLSb1rjhnUHQiv6,4n7jnSxVLd8QioibtTDBDq,2qxmye6gAegTMjLKEBoR3d
0.026255708,0.741935484,9.419354839,4n7jnSxVLd8QioibtTDBDq,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.028538813,1,10.81481481,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,4y3OI86AEP6PQoDE6olYhO
0.028538813,0.78125,14.56117021,4y3OI86AEP6PQoDE6olYhO,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d
0.028538813,0.657894737,8.352402746,4y3OI86AEP6PQoDE6olYhO,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,14.49931034,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,5KawlOMHjWeUjQtnuRs22c
0.02739726,0.888888889,16.56737589,1wJRveJZLSb1rjhnUHQiv6,5KawlOMHjWeUjQtnuRs22c,2qxmye6gAegTMjLKEBoR3d
0.02739726,0.75,9.52173913,5KawlOMHjWeUjQtnuRs22c,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,13.14,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,5WHTFyqSii0lmT9R21abT8
0.02739726,0.923076923,17.20458265,1wJRveJZLSb1rjhnUHQiv6,5WHTFyqSii0lmT9R21abT8,2qxmye6gAegTMjLKEBoR3d
0.02739726,0.727272727,9.233201581,5WHTFyqSii0lmT9R21abT8,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,10.13204819,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,5icOoE6VgqFKohjWWNp0Ac
0.02739726,0.827586207,15.42479824,1wJRveJZLSb1rjhnUHQiv6,5icOoE6VgqFKohjWWNp0Ac,2qxmye6gAegTMjLKEBoR3d
0.02739726,0.648648649,8.235017626,5icOoE6VgqFKohjWWNp0Ac,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.92,21.20842105,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,6TqXcAFInzjp0bODyvrWEq
0.026255708,0.851851852,15.87706856,6TqXcAFInzjp0bODyvrWEq,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d
0.026255708,0.851851852,10.81481481,6TqXcAFInzjp0bODyvrWEq,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.96,9.778604651,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,6nDKrPlXdpomGBgAlO7UdP
0.02739726,0.774193548,14.42964997,6nDKrPlXdpomGBgAlO7UdP,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d
0.02739726,0.666666667,8.463768116,6nDKrPlXdpomGBgAlO7UdP,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.028538813,1,10.95,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,6u7jPi22kF8CTQ3rb9DHE7
0.028538813,0.735294118,13.70463079,1wJRveJZLSb1rjhnUHQiv6,6u7jPi22kF8CTQ3rb9DHE7,2qxmye6gAegTMjLKEBoR3d
0.028538813,0.675675676,8.578143361,6u7jPi22kF8CTQ3rb9DHE7,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.028538813,1,12.16666667,1wJRveJZLSb1rjhnUHQiv6,2qxmye6gAegTMjLKEBoR3d,7COXchtUOMd6uIT6HvmRaI
0.028538813,0.833333333,15.53191489,1wJRveJZLSb1rjhnUHQiv6,7COXchtUOMd6uIT6HvmRaI,2qxmye6gAegTMjLKEBoR3d
0.028538813,0.714285714,9.068322981,7COXchtUOMd6uIT6HvmRaI,2qxmye6gAegTMjLKEBoR3d,1wJRveJZLSb1rjhnUHQiv6
0.029680365,0.896551724,13.77858439,2t8yVaLvJ0RenpXUIAC52d,1wJRveJZLSb1rjhnUHQiv6,63cd4JkwGgYJrbOizbfmsp
0.029680365,0.702702703,12.82432432,1wJRveJZLSb1rjhnUHQiv6,63cd4JkwGgYJrbOizbfmsp,2t8yVaLvJ0RenpXUIAC52d
0.029680365,0.787878788,10.00263505,2t8yVaLvJ0RenpXUIAC52d,63cd4JkwGgYJrbOizbfmsp,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.827586207,18.12413793,2t8yVaLvJ0RenpXUIAC52d,1wJRveJZLSb1rjhnUHQiv6,6vWEAOUSxohKxhp0K1BsxL
0.02739726,0.8,14.6,1wJRveJZLSb1rjhnUHQiv6,6vWEAOUSxohKxhp0K1BsxL,2t8yVaLvJ0RenpXUIAC52d
0.02739726,0.857142857,10.88198758,2t8yVaLvJ0RenpXUIAC52d,6vWEAOUSxohKxhp0K1BsxL,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,12.703657,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,35RDmXJ59YYGNlv1KfTGsP
0.026255708,0.821428571,15.3100304,1wJRveJZLSb1rjhnUHQiv6,35RDmXJ59YYGNlv1KfTGsP,31UjYv5vLsDkzchJOtUMtW
0.026255708,0.821428571,10.42857143,31UjYv5vLsDkzchJOtUMtW,35RDmXJ59YYGNlv1KfTGsP,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.923076923,15.85520362,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,3XiNC94b4Tq1xwv70sQJGN
0.02739726,0.533333333,9.940425532,1wJRveJZLSb1rjhnUHQiv6,3XiNC94b4Tq1xwv70sQJGN,31UjYv5vLsDkzchJOtUMtW
0.02739726,1,12.69565217,31UjYv5vLsDkzchJOtUMtW,3XiNC94b4Tq1xwv70sQJGN,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,12.703657,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,3y3brCCecHC3Db18aIOnny
0.026255708,0.92,17.14723404,1wJRveJZLSb1rjhnUHQiv6,3y3brCCecHC3Db18aIOnny,31UjYv5vLsDkzchJOtUMtW
0.026255708,0.793103448,10.06896552,31UjYv5vLsDkzchJOtUMtW,3y3brCCecHC3Db18aIOnny,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,15.19457014,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,4n7jnSxVLd8QioibtTDBDq
0.026255708,0.92,17.14723404,1wJRveJZLSb1rjhnUHQiv6,4n7jnSxVLd8QioibtTDBDq,31UjYv5vLsDkzchJOtUMtW
0.026255708,0.741935484,9.419354839,31UjYv5vLsDkzchJOtUMtW,4n7jnSxVLd8QioibtTDBDq,1wJRveJZLSb1rjhnUHQiv6
0.02739726,0.923076923,9.982905983,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,4y3OI86AEP6PQoDE6olYhO
0.02739726,0.75,13.9787234,4y3OI86AEP6PQoDE6olYhO,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW
0.02739726,0.75,9.52173913,4y3OI86AEP6PQoDE6olYhO,31UjYv5vLsDkzchJOtUMtW,1wJRveJZLSb1rjhnUHQiv6
0.026255708,0.884615385,13.36074271,1wJRveJZLSb1rjhnUHQiv6,31UjYv5vLsDkzchJOtUMtW,5KawlOMHjWeUjQtnuRs22c
